genres,app_name,specs,price,early_access,sentiment,metascore,publisher_encoded,app_name_encoded,title_encoded,url_encoded,developer_encoded,sentiment_encoded,genres_encoded,tags_encoded,reviews_url_encoded,specs_encoded,year
Action,Watch_Dogs® 2 - Root Access Pack,Single,6.99,False,Mixed,0.0,7288,30581,28633,19478,9696,9,1,5,19477,17,2016
Indie,Ascension VR - War of Shadows,Single,7.99,False,Unknown,0.0,7288,1712,1595,21418,9191,14,10,171,21417,17,2016
nan,Werewolves Within™,Multi,29.99,False,Mostly,0.0,7288,30685,27768,17213,9767,10,22,26,17212,12,1999
Casual,3D Chess,Single,9.99,False,Mixed,0.0,8113,168,161,20096,10584,9,5,171,20095,17,2016
Casual,Rocksmith® 2014 Edition - Remastered – Brian Setzer - “Stray Cat Strut”,Single,2.99,False,Unknown,0.0,7288,21537,20197,18533,9698,14,5,26,18532,17,2016
Casual,Rocksmith® 2014 Edition – Remastered – Variety Song Pack VI,Single,9.99,False,1,0.0,7288,21839,20499,18537,9698,0,5,26,18536,17,2016
Casual,Rocksmith® 2014 Edition - Remastered – Gin Blossoms - “Hey Jealousy”,Single,2.99,False,Unknown,0.0,7288,21540,20200,18535,9698,14,5,26,18534,17,2016
Casual,Rocksmith® 2014 Edition - Remastered – David Bowie - “Suffragette City”,Single,2.99,False,1,0.0,7288,21539,20199,18536,9698,0,5,26,18535,17,2016
nan,Arizona Sunshine,Single,39.99,False,Very,81.0,7288,1600,27768,7728,9767,15,22,196,7727,17,1999
nan,First Person Tennis - The Real Tennis Simulator,Single,24.99,True,Very,0.0,7288,10310,27768,15457,9767,15,22,52,15456,17,1999
Casual,Rocksmith® 2014 Edition - Remastered – The Fall of Troy - “F.C.P.R.E.M.I.X.”,Single,2.99,False,1,0.0,7288,21549,20209,18534,9698,0,5,26,18533,17,2016
nan,CRANGA!: Harbor Frenzy,Single,9.99,False,Positive,0.0,7288,3845,27768,19094,9767,13,22,5,19093,17,1999
Action,Wondee,Single,3.99,False,1,0.0,4056,30987,29012,20923,5478,0,1,5,20922,17,2016
nan,World VR Competition,Single,11.99,False,Positive,0.0,7288,31044,27768,17514,9767,13,22,26,17513,17,1999
nan,World of Golf,Single,4.99,False,Mixed,0.0,7288,31058,27768,18713,9767,9,22,165,18712,17,1999
Adventure,Time Of Silence,Single,0.99,False,Mostly,0.0,217,28117,26405,20670,2379,10,2,86,20669,17,2016
nan,Endless Night - Alpha,Single,0.0,True,Positive,0.0,7288,8133,27768,20815,9767,13,22,52,20814,17,1999
Action,Broken Overlord,Single,0.0,False,Unknown,0.0,27,3564,3326,18349,1922,14,1,171,18348,17,1999
nan,Dead Hungry,Single,19.99,False,Positive,0.0,7288,6358,27768,20321,9767,13,22,5,20320,17,1999
Action,ICEY OST,Single,0.0,False,Very,0.0,7673,13278,12469,21820,3281,15,1,6,21819,17,2016
Action,Galactic Fighter,Single,0.99,False,Negative,0.0,217,11173,10508,21347,8583,11,1,86,21346,17,2016
Casual,Patchwork,Single,4.99,False,Positive,0.0,1675,18765,17599,19709,2258,13,5,26,19708,17,2016
Action,Hunger Dungeon Deluxe Edition + Sound Track,Single,11.99,False,Mixed,0.0,5103,13100,12298,20403,1479,9,1,5,20402,17,2016
Action,Hunger Dungeon,Single,0.0,False,Mostly,0.0,5103,13099,12297,18873,1479,10,1,66,18872,17,2016
Indie,hack_me - Wallpapers,Single,0.99,False,Positive,0.0,3410,31850,29833,21828,2955,13,10,86,21827,17,2016
Adventure,Guardian Of December - Soundtracks,Single,2.99,False,Unknown,0.0,7394,11974,11260,21964,9913,14,2,171,21963,17,2016
Adventure,Fated Souls 2,Single,8.99,False,2,0.0,341,10150,9536,19416,10077,1,2,6,19415,17,2016
Casual,Hade,Single,2.99,False,Very,0.0,3779,12250,11511,21088,5102,15,5,26,21087,17,2016
Indie,Stratus: Battle For The Sky,Single,15.99,True,Positive,0.0,6574,25392,23851,8782,8775,13,10,52,8781,17,2016
Adventure,Lara Croft GO,Single,9.99,False,Very,0.0,6488,14733,13817,20433,8651,15,2,6,20432,17,2016
Adventure,Ludu,Single,0.0,False,Positive,0.0,4150,15380,14419,21776,5594,13,2,66,21775,17,2016
Action,The Night Christmas Ended,Single,4.99,False,3,0.0,2884,27508,25854,21483,3882,2,1,5,21482,17,2016
Action,JETPACK PORTER,Single,4.99,False,3,0.0,2706,13816,12969,21452,3657,2,1,5,21451,17,2016
Adventure,Magi Trials - Dakimakuras,Single,2.99,False,1,0.0,1889,15709,14729,20891,2568,0,2,6,20890,17,2016
Simulation,Industry Manager: Future Technologies - Awesome Products Pack,Single,0.0,False,3,0.0,7870,13487,12659,14828,10548,2,15,155,14827,17,2016
nan,DatavizVR Demo,Stats,0.0,True,7,0.0,7288,6285,27768,21070,9767,6,22,52,21069,18,1999
Indie,Euro Truck Simulator 2 - Vive la France !,Single,17.99,False,Very,0.0,5952,8421,7844,19868,7937,15,10,155,19867,17,2016
Adventure,Sceal: An Irish Folklore Adventure,Single,4.99,False,6,0.0,3617,23374,21991,18358,4856,5,2,6,18357,17,2016
Action,Other Tanks,Single,1.99,False,Mixed,0.0,217,18338,17196,20581,2351,9,1,86,20580,17,2016
Indie,Stellar Monarch,Single,19.99,False,Mostly,0.0,6238,25259,23726,14917,8305,10,10,171,14916,17,2016
Casual,Zup! 2,Single,0.99,False,Overwhelmingly,0.0,5553,31713,29701,21693,7394,12,5,86,21692,17,2016
Casual,Coffee Shop Tycoon,Single,5.99,True,Very,0.0,5790,4975,4641,9821,7729,15,5,52,9820,17,2016
RPG,Void Pyramid,Single,0.0,False,Very,0.0,163,30096,28172,21779,184,15,13,136,21778,17,2016
nan,I Hate Santa,Single,2.99,False,8,0.0,7288,13247,27768,21440,9767,7,22,5,21439,17,1999
Action,Moorhuhn schlägt zurück,Single,4.99,False,2,0.0,7750,16832,15777,20094,4521,1,1,86,20093,17,2016
Adventure,Ohr: אור,Single,5.99,False,3,0.0,3684,18024,16900,10240,7474,2,2,6,10239,17,2016
Simulation,DCS: F-5E Tiger II,Single,59.99,False,Mostly,0.0,6912,5863,5476,12695,1037,10,15,155,12694,17,2016
Action,Minion Masters,Multi,4.99,True,Very,0.0,843,16655,15611,17255,1089,15,1,52,17254,12,2016
Action,Minion Masters - Premium Upgrade,Multi,19.99,False,Mostly,0.0,7288,16656,15612,21058,1089,10,1,171,21057,12,2016
nan,VR Dungeon,Local,4.99,True,6,0.0,7288,29685,27768,21154,9767,5,22,52,21153,10,1999
Adventure,DROD: Smitemaster's Selection Expansions 5+6,Single,4.99,False,Unknown,0.0,1266,6019,5624,13389,1649,14,2,171,13388,17,2016
Action,Zolg,Single,0.99,False,Mostly,0.0,5824,31604,29602,21318,7768,10,1,5,21317,17,2016
nan,Kalen Chock Presents: Sketching with Photography,nan,2.99,False,Unknown,0.0,7288,14146,13275,21536,9767,14,22,45,21535,22,2016
Action,SkyTime,Single,0.99,False,Mixed,0.0,6407,24080,22657,18877,458,9,1,86,18876,17,2016
RPG,The Dwarves - Digital Deluxe Edition Extras,Single,10.0,False,3,0.0,6755,26969,25347,20653,4980,2,13,136,20652,17,2016
Casual,Pixel Puzzles Ultimate - Puzzle Pack: Winter,Single,4.99,False,Unknown,0.0,3684,19146,17956,21902,2262,14,5,171,21901,17,2016
Action,"Drones, The Human Condition",Single,2.99,False,Unknown,0.0,4817,7473,6968,21349,1328,14,1,5,21348,17,2016
nan,Kalen Chock Presents: Graphic Sketching 2.0,nan,4.99,False,Unknown,0.0,7288,14144,13273,21535,9767,14,22,45,21534,22,2016
nan,Space Junk Patrol,Single,5.99,False,3,0.0,7288,24626,27768,13572,9767,2,22,5,13571,17,1999
nan,Hand Eye Cubination,Single,3.99,False,1,0.0,7288,12314,27768,21189,9767,0,22,171,21188,17,1999
Action,Line of Sight: Vietnam,Single,9.99,False,Mixed,68.0,5760,15072,14131,18903,6211,9,1,5,18902,17,2003
Indie,Crumbled World,Single,9.99,True,6,0.0,1427,5541,5174,20533,1877,5,10,52,20532,17,2016
Casual,EURGAVA™ - Fight for Haaria,Single,7.99,False,7,0.0,3322,7801,7275,21528,4426,6,5,136,21527,17,2016
Adventure,Ahnayro: The Dream World,Single,4.99,False,Very,0.0,368,962,902,15171,464,15,2,86,15170,17,2016
Casual,Terminal Hacker,Single,0.0,False,Mixed,0.0,4069,26591,24989,20768,5493,9,5,66,20767,17,2016
Casual,Terminal Hacker - Payload,Single,0.99,False,1,0.0,4069,26593,24991,20770,5493,0,5,86,20769,17,2016
Action,Bootleg Systems,Single,0.0,False,Unknown,0.0,4708,3305,3087,16279,6316,14,1,5,16278,17,1999
Action,Prime World - Pro Pack,Multi,0.0,False,Unknown,0.0,7288,19524,18297,2872,6459,14,1,100,2871,12,2016
Action,Space Cat,Single,4.99,False,Positive,0.0,7867,24571,23106,20388,10546,13,1,5,20387,17,2016
Adventure,Dispersio,Single,0.99,False,Positive,0.0,249,7047,6584,21753,301,13,2,86,21752,17,2016
Casual,Merlin adventurer store,Single,2.99,False,Positive,0.0,2103,16383,15360,21622,2837,13,5,26,21621,17,2016
Adventure,The Uncertain: Episode 1 - The Last Quiet Day Soundtrack and Artbook,Single,0.0,False,Positive,0.0,7288,27839,26160,21811,1967,13,2,6,21810,17,2016
nan,Historium VR - Relive the history of Bruges,Single,7.99,False,Positive,0.0,7288,12849,27768,21802,9767,13,22,6,21801,17,1999
Action,Construct: Escape the System,Single,7.99,False,Positive,0.0,3361,5201,4852,17757,6653,13,1,86,17756,17,2016
nan,VRchaeology: Prologue,Single,0.0,False,Positive,0.0,7288,29776,27768,20942,9767,13,22,66,20941,17,1999
Casual,FourChords Guitar Karaoke - Daughtry,Single,4.99,False,Unknown,0.0,7288,10675,10030,21761,6166,14,5,86,21760,17,2016
Adventure,DROD: Smitemaster's Selection Expansions 3+4,Single,4.99,False,Unknown,0.0,1266,6018,5623,13388,1649,14,2,171,13387,17,2016
nan,Abode,Single,9.99,False,Very,0.0,7288,653,27768,20848,9767,15,22,86,20847,17,1999
Action,Steep™ - Season Pass,Single,19.99,False,Mixed,0.0,7254,25246,23713,21837,9700,9,1,5,21836,17,2016
Indie,Euro Truck Simulator 2 - Finnish Paint Jobs Pack,Single,0.99,False,Positive,0.0,5952,8381,7804,20425,7937,13,10,155,20424,17,2016
Indie,Euro Truck Simulator 2 - Belgian Paint Jobs Pack,Single,0.99,False,Positive,0.0,5952,8371,7794,20426,7937,13,10,155,20425,17,2016
Indie,Fantasy Grounds - Mini-Dungeon #014: The Soul of a Prince (5E),Multi,2.99,False,Unknown,0.0,7288,9652,9044,21225,8445,14,10,171,21224,12,2016
Indie,Fantasy Grounds - Mini-Dungeon #015: Torment at Torni Tower (5E),Multi,2.99,False,Unknown,0.0,7288,9654,9046,21242,8445,14,10,171,21241,12,2016
Indie,Fantasy Grounds -  Beneath the Festered Sun (PFRPG),Multi,8.99,False,Unknown,0.0,7288,9189,8581,21620,8445,14,10,171,21619,12,2016
Indie,Fantasy Grounds - Daring Tales of Chivalry #02: Death at the Joust (Savage Worlds),Multi,7.99,False,Unknown,0.0,7288,9426,8818,21589,8445,14,10,171,21588,12,2016
nan,Driftwatch VR,Single,2.99,False,8,0.0,7288,7438,27768,20634,9767,7,22,5,20633,17,1999
Indie,Fantasy Grounds - Kith'takharos: Seal the Rift (3.5E/PFRPG),Multi,7.99,False,Unknown,0.0,7288,9615,9007,21543,8445,14,10,171,21542,12,2016
Racing,Motorsport Manager - Livery Pack,Single,0.0,False,Positive,0.0,5955,16917,15857,21054,7159,13,14,139,21053,17,2016
Action,Last Survivor - Deluxe Edition,Online,0.0,False,Unknown,0.0,5034,14785,13868,21618,6732,14,1,5,21617,14,2016
nan,Irrational Exuberance,Single,0.0,False,Unknown,0.0,7288,13752,27768,14796,9767,14,22,6,14795,17,1999
Adventure,Demon Hunter 3: Revelation,Single,9.99,False,Positive,0.0,573,6668,6236,19659,1419,13,2,6,19658,17,2016
Action,Astervoid 2000 Soundtrack,Single,2.99,False,Unknown,0.0,7288,1830,1710,21787,5653,14,1,5,21786,17,2016
Action,Astervoid 2000,Single,9.99,False,Mostly,0.0,4194,1829,1709,13472,5653,10,1,5,13471,17,2016
Action,King Lucas,Single,4.99,False,Mixed,0.0,1875,14304,13421,11381,2557,9,1,5,11380,17,2016
Action,Mindball Play,Single,6.99,True,Positive,0.0,3454,16598,15560,14971,4605,13,1,52,14970,17,2016
Adventure,Empyrean,Single,5.99,False,9,0.0,1359,8100,7544,21438,1782,8,2,86,21437,17,2016
Action,Akuto: Mad World,Single,10.99,True,Positive,0.0,3255,1025,959,19807,4342,13,1,52,19806,17,2016
Strategy,Master of Orion: Elerian Fiefdoms,Single,9.99,False,2,0.0,7515,16161,15157,21473,6235,1,18,171,21472,17,2016
Strategy,Master of Orion: Gnolam League,Single,9.99,False,2,0.0,7515,16162,15158,21474,6235,1,18,171,21473,17,2016
Strategy,Master of Orion: Trilarian Shoal,Single,9.99,False,4,0.0,7515,16163,15159,21472,6235,3,18,171,21471,17,2016
Adventure,Maize,Single,19.99,False,Very,65.0,2489,15911,14923,4283,3370,15,2,6,4282,17,2016
Indie,Bunny & Piggy,Single,0.99,False,Mixed,0.0,5968,3662,3417,20934,1466,9,10,86,20933,17,2016
Action,The Electric Shocktopus,Single,5.99,False,1,0.0,6883,26990,25368,19251,9221,0,1,86,19250,17,2015
Action,Legacy of the Elder Star Soundtrack,Single,2.99,False,Unknown,0.0,7288,14860,13936,20319,5071,14,1,5,20318,17,2016
Animation,Firefly,Single,79.99,False,Mostly,0.0,1419,10297,9673,3536,1865,10,3,183,3535,17,2016
nan,Emission VR,Single,99.99,False,4,0.0,7288,8070,27768,21669,9767,3,22,5,21668,17,1999
Casual,Phrase Shift,Single,2.99,False,Positive,0.0,3266,18909,17733,20123,4357,13,5,26,20122,17,2016
Indie,Star-Twine,Single,6.99,False,6,0.0,2282,25054,23533,20836,3088,5,10,86,20835,17,2011
Adventure,Guardian Of December,Single,4.99,False,3,0.0,7394,11973,11259,21808,9913,2,2,26,21807,17,2016
Casual,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “How’s It Going To Be”,Single,2.99,False,Unknown,0.0,7288,21812,20472,18530,9698,14,5,26,18529,17,2016
Casual,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Never Let You Go,Single,2.99,False,Unknown,0.0,7288,21814,20474,18531,9698,14,5,26,18530,17,2016
Action,Charlie's Adventure,Single,3.99,False,Mixed,0.0,3665,4451,4152,21406,4931,9,1,86,21405,17,2016
Action,Chicken Invaders 5 - Christmas Edition,Single,2.99,False,3,0.0,7288,4507,4203,20573,4597,2,1,5,20572,17,2016
Action,VCB: Why City,Single,2.99,True,Mostly,0.0,3784,29632,27843,19971,5110,10,1,52,19970,17,2016
Action,PHAT STACKS,Single,1.99,False,Unknown,0.0,5222,18525,17374,21351,1952,14,1,26,21350,17,2016
Action,Immersion,Single,9.99,False,2,0.0,4190,13376,12557,21734,5646,1,1,5,21733,17,2016
Action,ARK BOX Unlimited,Single,4.99,False,3,0.0,5388,572,532,21197,7188,2,1,5,21196,17,2016
Adventure,Mystic Destinies: Serendipity of Aeons - Takumi,Single,4.99,False,Positive,0.0,7288,17161,16083,18393,351,13,2,6,18392,17,2016
Free,Atom Fishing II,Online,0.0,False,Mostly,0.0,5559,1896,1771,21442,10266,10,9,66,21441,14,2016
Casual,Colony,Single,0.99,False,5,0.0,7354,5023,4683,18479,4749,4,5,26,18478,17,2016
Casual,TWIN BROS,Single,1.99,False,Unknown,0.0,6342,26247,24664,21046,8443,14,5,26,21045,17,2016
nan,GemWars,Single,7.99,False,4,0.0,7288,11372,27768,21402,9767,3,22,5,21401,17,1999
Action,State of Extinction,Single,9.99,True,4,0.0,6572,25149,23620,12668,8770,3,1,52,12667,17,2016
Casual,Bounce - Soundtrack,Single,6.99,False,Unknown,0.0,7288,3403,3182,21537,8723,14,5,26,21536,17,2016
nan,Bounce,Single,14.99,False,Positive,0.0,7288,3402,27768,16131,9767,13,22,26,16130,17,1999
Action,Blade & Bones,Single,10.99,False,Mixed,0.0,1463,2998,2807,18861,1926,9,1,86,18860,17,2016
Casual,Iron Sea - Soundtrack,Single,0.99,False,Unknown,0.0,149,13724,12884,18992,2106,14,5,171,18991,17,2016
Casual,Medieval Defenders - Soundtrack,Single,0.99,False,Unknown,0.0,149,16271,15255,21076,2106,14,5,171,21075,17,2016
Simulation,Train Simulator: BR Class 150/1 DMU Add-On,Single,10.99,False,Mostly,0.0,2019,28606,26866,15039,2724,10,15,155,15038,17,2016
Design,CGWallpapers,nan,4.99,False,Mixed,0.0,2521,3758,3504,19646,3426,9,6,45,19645,22,2016
Action,Radiation Island,Single,2.99,False,Mostly,0.0,634,20421,19137,5582,824,10,1,86,5581,17,2016
Simulation,TS Marketplace: GWR Toplight Coaches Pack 01,Single,4.99,False,Unknown,0.0,2011,26174,24591,15057,5792,14,15,155,15056,17,2016
nan,Nock: Hidden Arrow,Single,9.99,True,Positive,0.0,7288,17741,27768,19510,9767,13,22,52,19509,17,1999
Action,The Metronomicon - J-Punch Challenge Pack,Single,1.99,False,2,0.0,3723,27443,25796,21471,7324,1,1,5,21470,17,2016
Free,ComPet - Beast Battles,Multi,0.0,True,Mixed,0.0,4463,5053,4711,19956,6002,9,9,52,19955,12,2016
Casual,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Semi-Charmed Life”,Single,2.99,False,Unknown,0.0,7288,21815,20475,18529,9698,14,5,26,18528,17,2016
Casual,Rocksmith® 2014 Edition – Remastered – Third Eye Blind - “Jumper”,Single,2.99,False,Unknown,0.0,7288,21813,20473,18528,9698,14,5,26,18527,17,2016
Casual,Rocksmith® 2014 Edition – Remastered – Third Eye Blind Song Pack,Single,9.99,False,Unknown,0.0,7288,21816,20476,18532,9698,14,5,26,18531,17,2016
Casual,Turbo Pug Soundtrack,Single,0.99,False,4,0.0,728,29227,27469,20009,8470,3,5,86,20008,17,2016
Action,Watch_Dogs® 2 - Punk Rock Pack,Single,4.99,False,Mostly,0.0,7254,30578,28630,19479,9696,10,1,5,19478,17,2016
Action,Watch_Dogs® 2 - Pixel Art Pack,Single,6.99,False,5,0.0,7254,30575,28627,19482,9696,4,1,5,19481,17,2016
Action,Watch_Dogs® 2 - Glam Pack,Single,6.99,False,1,0.0,7254,30566,28618,19485,9696,0,1,5,19484,17,2016
Action,Watch_Dogs® 2 - Ubisoft Pack,Single,4.99,False,1,0.0,7254,30584,28636,19489,9696,0,1,5,19488,17,2016
Action,Watch_Dogs® 2 - Private Eye Pack,Single,0.0,False,Very,0.0,7254,30576,28628,19486,9696,15,1,5,19485,17,2016
Action,Watch_Dogs® 2 - Ded Labs Pack,Single,6.99,False,2,0.0,7254,30562,28614,19491,9696,1,1,5,19490,17,2016
Action,Watch_Dogs® 2 - Ultimate Pack,Single,19.99,False,Mostly,0.0,7254,30585,28637,21479,9696,10,1,5,21478,17,2016
nan,Drunkn Bar Fight,Single,11.99,True,Very,0.0,7288,7501,27768,19724,9767,15,22,52,19723,17,1999
Action,"Watch_Dogs® 2 - Guts, Grit and Liberty Pack",Single,2.99,False,7,0.0,7254,30569,28621,19493,9696,6,1,5,19492,17,2016
Action,Box Maze - Everyday People Skins Pack,Single,0.99,False,Unknown,0.0,2799,3427,3201,21739,3779,14,1,171,21738,17,2016
Adventure,Island Simulator 2016,Single,4.99,True,4,0.0,6243,13765,12919,18371,8310,3,2,52,18370,17,2016
Adventure,Shrouded Tales: The Spellbound Land Collector's Edition,Single,9.99,False,1,0.0,857,23843,22440,21553,3569,0,2,6,21552,17,2016
Action,Island Simulator 2016 - Mp-44,Downloadable,0.99,False,Unknown,0.0,6243,13766,12920,20472,8310,14,1,5,20471,4,2016
Action,Breaking Bones,Single,4.99,False,3,0.0,2097,3492,3259,21583,2831,2,1,5,21582,17,2016
nan,BladeShield,Single,2.99,False,Positive,0.0,7288,3009,27768,21240,9767,13,22,5,21239,17,1999
Indie,Shattered Throne,Single,9.99,False,Positive,0.0,1340,23721,22326,16482,1753,13,10,171,16481,17,2016
Adventure,Quern - Undying Thoughts,Single,24.99,False,Very,83.0,7780,19970,18707,18798,10441,15,2,6,18797,17,2016
Action,Mad Hunter,Single,3.99,False,Mixed,0.0,4201,15643,14666,21488,5657,9,1,186,21487,17,2016
Free,Dark Eden,Online,0.0,False,Mixed,0.0,5983,6161,5759,20845,7978,9,9,66,20844,14,2016
Casual,Turret Architect,Single,4.99,True,Mixed,0.0,5684,29240,27481,21344,7589,9,5,52,21343,17,2016
Casual,FourChords Guitar Karaoke - Avril Lavigne Song Pack,Single,4.99,False,Unknown,0.0,7288,10655,10010,21529,6166,14,5,86,21528,17,2016
Design,RPG Maker MV - Twilight Shrine: Japanese Resource Pack,Downloadable,9.99,False,6,0.0,3673,20191,18916,21503,4961,5,6,45,21502,4,2016
Action,Euclidean Soundtrack,Single,0.99,False,Unknown,0.0,169,8358,7781,20291,495,14,1,5,20290,17,2016
Action,Sunset Rangers,Online,14.99,True,Mixed,0.0,8184,25615,24063,21527,10923,9,1,52,21526,14,2016
Design,RPG Maker MV - Call of Darkness: Japanese Resource Pack,Downloadable,9.99,False,5,0.0,3673,20128,18853,21502,4961,4,6,45,21501,4,2016
Design,RPG Maker MV - Festival of Light: Japanese Resource Pack,Downloadable,9.99,False,5,0.0,3673,20144,18869,21501,4961,4,6,45,21500,4,2016
Indie,Soundtrack,Single,2.99,False,Unknown,0.0,2973,24537,23076,21670,3993,14,10,86,21669,17,2016
Simulation,Carpe Deal 'Em,Single,4.99,False,3,0.0,1668,4233,3949,19706,2246,2,15,155,19705,17,2016
Simulation,Trainz Route: Canadian Rocky Mountains - Columbia River Basin,Single,39.99,False,1,0.0,7288,28935,27193,17058,6217,0,15,155,17057,17,2016
Action,METAL GEAR SOLID V: THE PHANTOM PAIN - MB Coin 2000,Single,9.99,False,Mixed,0.0,3817,15497,14530,14446,5151,9,1,151,14445,17,2016
Action,Ninja Smasher!,Single,4.99,False,Positive,0.0,5520,17682,16580,21113,7344,13,1,5,21112,17,2016
Casual,ArsonVille,Single,1.0,False,Mixed,0.0,6310,1689,1574,21184,8400,9,5,26,21183,17,2016
Action,PAYDAY 2: Gage Spec Ops Pack,Single,0.0,False,Very,0.0,7288,18477,17326,20854,6598,15,1,5,20853,17,2016
Massively,Peak Angle: Drift Online,Single,7.99,False,Mixed,0.0,7288,18796,17628,20790,6925,9,11,139,20789,17,2016
Action,DoDonPachi Resurrection BLACK LABEL Arrange Mode Album,Single,5.99,False,2,0.0,1834,7096,6631,20975,1545,1,1,5,20974,17,2016
Action,Z-Exemplar,Single,4.99,False,Positive,0.0,6662,31470,29476,14187,8893,13,1,5,14186,17,2016
nan,ViveSpray,Single,6.99,False,Mixed,0.0,7288,30070,27768,17614,9767,9,22,155,17613,17,1999
Action,Project Abyss - Art & Music Collection,Downloadable,3.99,False,Unknown,0.0,6782,19638,18405,21613,9064,14,1,5,21612,4,2016
Casual,FourChords Guitar Karaoke - Taylor Swift II Song Pack,Single,7.99,False,Unknown,0.0,7288,10729,10084,21531,6166,14,5,86,21530,17,2016
Adventure,Red Spider: Vengeance,Single,0.0,False,Mostly,0.0,8133,20692,19391,20193,10867,10,2,6,20192,17,2014
nan,Limelight VR,HTC,7.99,False,3,0.0,7288,15061,27768,20639,9767,2,22,53,20638,7,1999
Action,Watch_Dogs® 2 - Ultra Texture Pack,Single,0.0,False,Very,0.0,7254,30586,28638,19477,9696,15,1,5,19476,17,2016
Casual,Marblize,Single,11.99,False,6,0.0,5365,16019,15024,20113,7167,5,5,26,20112,17,2016
Adventure,After Life - Story of a Father,Single,5.99,False,9,0.0,2973,873,815,20958,3993,8,2,6,20957,17,2016
Strategy,The Seven Years War (1756-1763) - Pomeranian War,Single,3.99,False,1,0.0,7288,27683,26015,20295,6655,0,18,171,20294,17,2016
nan,Magic Tavern,Single,0.99,False,1,0.0,7288,15808,27768,21605,9767,0,22,86,21604,17,1999
nan,Zenza OST,Downloadable,0.0,False,1,0.0,3468,31572,29574,20920,4620,0,22,197,20919,4,2016
Adventure,Rescue the Great Demon 2 - Art Book,Single,1.99,False,Unknown,0.0,3400,20852,19540,21587,8404,14,2,6,21586,17,2016
Casual,Zenza,Single,3.99,False,7,0.0,3468,31571,29573,19173,4620,6,5,86,19172,17,2016
Action,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack II,Multi,59.99,False,3,0.0,5265,16245,15231,20692,7044,2,1,171,20691,12,2016
